transaction_id,account_age_days,credit_score_band,kyc_level,avg_monthly_spend,transaction_amount,is_international,ip_risk_score,txn_count_1h,txn_count_24h,failed_txn_count_24h,geo_distance_from_last_txn,amount_deviation_from_user_mean,is_weekend,payment_channel_card,payment_channel_upi,payment_channel_wallet,device_type_mobile,device_type_tablet
265457,958,3,1,2870.778915,2464.667876,0,0.141578,0,3,0,66.64864,2368.975246,0,1.0,0.0,0.0,1.0,0.0
226979,1518,5,2,6519.495539,1951.47189,0,0.112137,1,3,0,83.640814,1734.155372,0,1.0,0.0,0.0,0.0,0.0
38338,1802,1,3,2791.82389,1332.861406,0,0.567409,2,4,2,33.293366,1239.80061,1,1.0,0.0,0.0,1.0,0.0
76170,679,2,2,6482.179912,1547.015691,0,0.214527,2,3,0,49.629432,1330.943027,0,0.0,1.0,0.0,0.0,0.0
218832,1337,4,3,10189.783922,2207.773771,0,0.251206,4,8,2,12.319917,1868.114307,0,0.0,1.0,0.0,1.0,0.0
158807,1887,1,1,2696.814287,166.410786,0,0.330497,2,4,0,62.819769,76.516976,0,1.0,0.0,0.0,1.0,0.0
321800,1359,4,1,2472.97507,3244.780074,0,0.062727,2,7,2,11.927058,3162.347572,1,1.0,0.0,0.0,0.0,0.0
237607,1265,4,1,5297.604524,3730.525526,0,0.072566,1,0,0,44.818545,3553.938709,0,1.0,0.0,0.0,1.0,0.0
162686,204,1,1,2238.26149,1104.042154,0,0.065615,1,5,0,16.968256,1029.433438,1,0.0,1.0,0.0,1.0,0.0
312671,1640,5,1,4675.964236,4352.513368,0,0.134949,1,2,0,10.719867,4196.647894,1,0.0,1.0,0.0,1.0,0.0
131118,379,3,2,3400.286753,5697.692896,0,0.272003,0,5,0,15.709442,5584.350005,0,0.0,0.0,1.0,1.0,0.0
224903,1634,2,1,1575.66163,6149.640562,0,0.161651,1,2,0,67.871888,6097.118508,0,0.0,0.0,1.0,1.0,0.0
329271,695,2,2,1547.567638,700.382604,0,0.581436,1,1,1,22.278567,648.797016,1,0.0,0.0,1.0,1.0,0.0
156589,825,1,2,4536.118958,2816.248633,0,0.234715,1,1,0,15.721273,2665.044668,0,0.0,0.0,0.0,1.0,0.0
320630,676,4,1,5063.656197,4229.928564,0,0.151945,0,2,0,8.980908,4061.140024,0,1.0,0.0,0.0,1.0,0.0
224344,1683,3,3,1105.837534,1104.75679,0,0.208792,0,4,2,15.819356,1067.895539,0,1.0,0.0,0.0,1.0,0.0
317320,1694,3,2,6167.561703,2557.010147,0,0.444137,2,4,0,31.115194,2351.424757,1,1.0,0.0,0.0,1.0,0.0
61103,176,4,3,4154.805963,877.519952,0,0.184933,2,4,1,23.697635,739.02642,0,0.0,1.0,0.0,1.0,0.0
49850,30,4,1,634.355609,923.187626,0,0.010772,1,2,0,18.211114,902.04244,1,0.0,1.0,0.0,1.0,0.0
273473,731,1,1,3490.447901,602.498075,0,0.446658,0,3,1,28.616743,486.149812,0,0.0,1.0,0.0,0.0,0.0
23955,986,5,3,3065.09994,1161.307445,0,0.074674,1,0,0,8.591859,1059.137447,0,0.0,0.0,1.0,1.0,0.0
366296,892,4,3,7953.584918,5541.514371,0,0.517901,1,4,0,4.346358,5276.394874,0,0.0,0.0,1.0,1.0,0.0
131971,1174,4,3,8468.198268,6183.914788,0,0.175075,0,4,0,77.789657,5901.641512,1,1.0,0.0,0.0,1.0,0.0
254480,710,4,1,7507.621034,4195.74023,0,0.328799,0,2,0,56.21199,3945.486195,0,0.0,0.0,1.0,1.0,0.0
58843,1952,5,3,6066.347057,62.818332,0,0.136648,0,3,1,9.453884,-139.393237,0,1.0,0.0,0.0,1.0,0.0
319742,570,4,3,2078.055407,8007.53566,0,0.231319,0,1,0,20.274608,7938.267147,0,0.0,0.0,0.0,1.0,0.0
328159,565,2,3,10785.669253,8148.143953,0,0.389526,0,2,0,39.029735,7788.621645,0,0.0,1.0,0.0,1.0,0.0
181875,275,3,1,12167.69493,3336.095663,0,0.615528,3,5,0,22.291952,2930.505832,0,1.0,0.0,0.0,1.0,0.0
288738,128,3,3,4368.608034,1247.341419,0,0.195268,0,5,0,4.558224,1101.721151,0,0.0,0.0,1.0,1.0,0.0
241339,1449,1,3,1407.837897,4223.164253,0,0.324242,1,2,0,44.275961,4176.236323,0,0.0,1.0,0.0,0.0,0.0
147338,1978,4,3,11982.797059,1713.488541,0,0.279238,4,1,0,8.263272,1314.061973,0,1.0,0.0,0.0,1.0,0.0
16174,791,1,2,4045.266947,4243.468856,0,0.543247,2,5,0,21.901031,4108.626624,0,1.0,0.0,0.0,1.0,0.0
365537,203,1,2,4983.198584,808.55692,0,0.454364,1,1,0,6.194659,642.450301,0,1.0,0.0,0.0,0.0,0.0
16223,1269,2,2,4947.485104,3083.398399,0,0.316709,0,2,0,13.177247,2918.482229,0,0.0,1.0,0.0,1.0,0.0
30557,1882,3,1,1234.803183,5995.332715,0,0.006343,2,4,1,6.703052,5954.172608,1,0.0,1.0,0.0,1.0,0.0
189330,1321,1,3,2076.238188,851.386336,0,0.127169,1,2,1,2.436342,782.178397,1,0.0,1.0,0.0,1.0,0.0
369740,1131,3,2,2247.54505,2349.736851,0,0.454125,1,3,0,71.792274,2274.818683,1,0.0,1.0,0.0,0.0,0.0
64576,794,3,3,12760.84789,1883.787997,0,0.346723,2,4,0,15.959964,1458.426401,0,0.0,0.0,1.0,0.0,0.0
36865,1797,5,1,6637.902806,5012.10214,0,0.354122,2,3,1,17.034935,4790.838713,1,0.0,1.0,0.0,1.0,0.0
371240,565,4,1,2602.902825,507.979274,0,0.31626,1,4,1,36.076854,421.215846,0,1.0,0.0,0.0,1.0,0.0
350805,518,5,2,6278.085415,2004.61631,0,0.377406,1,4,0,7.810748,1795.346796,0,0.0,0.0,1.0,0.0,1.0
91744,54,1,2,6523.198358,1719.583195,0,0.71169,1,3,0,2.573927,1502.143249,1,1.0,0.0,0.0,0.0,0.0
60614,928,1,1,5117.29396,7066.716016,0,0.359098,0,6,0,51.383555,6896.139551,0,0.0,1.0,0.0,1.0,0.0
268073,519,5,1,1342.079211,1272.534116,0,0.369714,1,3,1,45.114484,1227.798143,0,0.0,0.0,1.0,1.0,0.0
283052,1863,3,3,13094.797473,3598.908149,0,0.177482,2,1,0,45.50295,3162.4149,1,1.0,0.0,0.0,1.0,0.0
46998,1072,2,1,2105.012822,1481.552115,0,0.226229,0,3,2,24.908862,1411.385021,0,0.0,1.0,0.0,1.0,0.0
164459,949,2,3,9901.653299,4635.756162,0,0.629941,1,5,0,75.092141,4305.701052,1,1.0,0.0,0.0,1.0,0.0
2784,983,5,1,3735.613015,4336.415382,0,0.459349,1,0,0,34.191899,4211.894948,0,0.0,0.0,0.0,1.0,0.0
170778,1463,1,3,3754.529231,1664.154122,0,0.296605,2,4,0,38.148173,1539.003148,1,0.0,1.0,0.0,1.0,0.0
268610,1582,3,2,4440.499227,1078.999991,0,0.28437,0,2,0,106.177319,930.98335,0,0.0,1.0,0.0,1.0,0.0
52385,1190,4,1,4713.299761,2250.983338,0,0.532942,1,5,0,2.656896,2093.873346,0,0.0,1.0,0.0,1.0,0.0
8087,1240,1,2,7823.207653,1251.74675,0,0.211041,0,3,0,42.124975,990.973161,0,0.0,0.0,1.0,0.0,1.0
216587,835,3,2,7002.869785,2307.275611,0,0.112774,0,4,1,33.736888,2073.846618,0,0.0,0.0,0.0,1.0,0.0
228063,1921,4,1,4330.44654,2473.975926,0,0.384813,0,4,0,24.600103,2329.627708,0,1.0,0.0,0.0,0.0,0.0
6392,798,5,2,1149.299633,1561.576852,0,0.307781,1,2,0,76.162933,1523.266864,0,0.0,0.0,0.0,1.0,0.0
284821,447,4,1,2535.292543,374.210286,0,0.554052,0,4,1,8.078366,289.700535,0,1.0,0.0,0.0,1.0,0.0
394321,1687,1,3,5469.179084,10.501883,0,0.453469,1,5,1,67.823487,-171.804086,1,1.0,0.0,0.0,1.0,0.0
124225,70,2,1,2038.274391,5870.178123,0,0.210105,1,3,0,10.734159,5802.235643,1,0.0,1.0,0.0,1.0,0.0
379847,262,5,2,5024.417226,3626.35336,0,0.195668,0,4,1,43.284734,3458.872786,1,0.0,1.0,0.0,1.0,0.0
214484,89,3,3,5773.867274,3077.245642,0,0.33743,0,3,0,43.423423,2884.783399,0,1.0,0.0,0.0,1.0,0.0
117405,1515,4,2,2599.108836,4683.513238,0,0.10724,3,5,1,13.52855,4596.876276,0,0.0,1.0,0.0,1.0,0.0
364143,1764,1,2,4984.200986,2369.228934,0,0.107489,2,5,0,6.773563,2203.088901,0,1.0,0.0,0.0,0.0,1.0
49157,683,5,3,11662.718951,438.601773,0,0.08502,1,5,0,10.494699,49.844474,0,0.0,0.0,0.0,1.0,0.0
307893,1459,4,3,3609.190897,1810.815618,0,0.29754,1,4,0,56.779265,1690.509255,0,0.0,1.0,0.0,0.0,0.0
87723,593,1,3,5646.30162,7355.436247,0,0.191413,0,1,0,5.402396,7167.226193,0,0.0,0.0,1.0,0.0,0.0
89192,1111,5,1,1419.490845,3437.283282,0,0.503833,1,0,1,30.898811,3389.966921,1,0.0,1.0,0.0,0.0,1.0
133764,109,2,3,3774.690079,3176.119767,0,0.217923,1,2,1,33.835571,3050.296765,0,1.0,0.0,0.0,1.0,0.0
42211,832,4,2,3002.770892,2494.582684,0,0.280309,2,1,1,51.480385,2394.490321,0,0.0,0.0,1.0,1.0,0.0
41913,328,5,2,6765.651189,3338.558649,0,0.414909,1,5,0,11.80621,3113.036943,1,0.0,1.0,0.0,0.0,1.0
329256,1519,3,1,2914.02165,5880.217037,0,0.068292,0,4,1,31.236321,5783.082982,0,0.0,1.0,0.0,1.0,0.0
99087,265,4,3,6453.451628,717.818079,0,0.06418,1,2,0,1.755786,502.703025,0,1.0,0.0,0.0,1.0,0.0
195416,148,3,1,6371.46968,2122.732516,0,0.294858,2,4,0,12.120855,1910.350193,0,0.0,1.0,0.0,0.0,0.0
312790,1913,5,2,4940.679128,2986.649761,0,0.428208,0,2,0,52.514398,2821.960457,0,0.0,1.0,0.0,1.0,0.0
209832,1148,5,1,5744.427079,2342.780028,0,0.441736,2,5,0,25.928895,2151.299125,0,1.0,0.0,0.0,1.0,0.0
117143,628,5,3,1693.432122,2164.433629,0,0.247929,0,2,2,21.845978,2107.985892,0,1.0,0.0,0.0,1.0,0.0
44331,925,5,2,4867.683232,1936.095563,0,0.324663,2,2,1,22.680232,1773.839455,0,0.0,0.0,1.0,1.0,0.0
373537,1667,4,3,2872.072273,6063.688851,0,0.062421,0,3,1,57.795295,5967.953108,1,0.0,0.0,1.0,0.0,0.0
44041,1306,2,3,3697.585485,1430.145237,0,0.058157,0,5,0,10.74098,1306.892388,0,1.0,0.0,0.0,0.0,0.0
381859,527,3,3,2397.279719,173.389134,0,0.164583,2,2,0,51.9868,93.47981,0,1.0,0.0,0.0,0.0,0.0
296979,542,3,2,3686.648174,1070.067306,1,0.183665,1,2,0,29.461935,947.179033,0,1.0,0.0,0.0,0.0,0.0
321685,520,5,1,7662.005535,1848.030226,0,0.184496,0,2,0,40.13058,1592.630042,0,0.0,0.0,1.0,1.0,0.0
297573,1136,3,1,4726.056199,2924.077038,0,0.498028,0,3,0,66.727558,2766.541831,0,1.0,0.0,0.0,1.0,0.0
6985,420,2,1,6168.680112,1767.139504,0,0.16682,1,0,0,39.352924,1561.516834,0,0.0,1.0,0.0,1.0,0.0
198791,1820,3,1,9424.945403,3840.749734,0,0.432009,1,2,0,16.384957,3526.584887,0,0.0,0.0,1.0,0.0,0.0
385166,1144,4,2,7511.023215,1085.3503,0,0.338329,2,3,0,16.411609,834.98286,1,1.0,0.0,0.0,1.0,0.0
207193,1747,4,1,6430.812317,2232.528348,0,0.180418,1,6,0,19.964282,2018.167938,0,1.0,0.0,0.0,1.0,0.0
167449,1667,3,1,7303.780477,353.391398,1,0.310227,1,4,0,50.987466,109.932049,0,0.0,0.0,0.0,0.0,0.0
355084,1547,3,2,8343.62246,4397.567972,0,0.152941,3,1,0,23.372926,4119.447223,0,0.0,1.0,0.0,1.0,0.0
155754,812,3,2,6260.918508,1571.373521,0,0.333288,1,3,1,20.017022,1362.676237,0,1.0,0.0,0.0,1.0,0.0
1709,1160,3,2,12157.527245,4081.391174,0,0.42445,0,5,2,28.639642,3676.140265,1,0.0,0.0,1.0,1.0,0.0
71726,619,1,2,1816.857982,6245.401656,0,0.100788,0,3,1,70.777786,6184.839723,1,0.0,0.0,0.0,0.0,1.0
315343,1237,2,2,3745.7451,2125.871333,0,0.546612,0,5,0,21.786174,2001.013163,0,0.0,1.0,0.0,1.0,0.0
102368,496,2,1,6352.506173,881.599361,0,0.21763,1,7,0,7.998918,669.849155,0,1.0,0.0,0.0,1.0,0.0
224452,1913,3,2,4835.74064,1560.0584,0,0.048952,0,1,0,35.812285,1398.867045,0,1.0,0.0,0.0,1.0,0.0
269425,1646,3,3,1739.949628,345.965651,0,0.13375,0,6,0,15.719664,287.96733,0,0.0,1.0,0.0,1.0,0.0
203228,1447,5,1,4415.632747,1901.933305,0,0.389508,2,1,1,21.213014,1754.745547,1,0.0,0.0,1.0,1.0,0.0
241066,689,1,3,11483.912523,1772.967958,0,0.344516,2,3,1,11.548237,1390.170874,0,0.0,0.0,1.0,1.0,0.0
399281,1904,2,3,4352.087137,4235.931456,0,0.405372,2,2,0,83.410221,4090.861884,1,1.0,0.0,0.0,1.0,0.0
320233,622,4,2,2282.82482,4388.702854,1,0.134452,3,6,0,37.957326,4312.608693,1,0.0,0.0,1.0,1.0,0.0
209197,791,1,2,4045.266947,818.619264,0,0.292858,2,3,0,19.120607,683.777032,0,1.0,0.0,0.0,0.0,0.0
188365,527,4,3,5761.168651,4668.049332,1,0.05442,2,7,1,42.401816,4476.010377,1,1.0,0.0,0.0,1.0,0.0
341176,1550,4,3,5014.821159,2797.53527,0,0.246775,1,0,0,33.990025,2630.374565,0,0.0,0.0,0.0,1.0,0.0
205661,528,3,2,11616.626444,1896.954869,0,0.186228,0,1,0,28.122853,1509.733988,0,1.0,0.0,0.0,1.0,0.0
101818,1477,5,3,9375.46635,1089.691164,0,0.044063,2,0,2,48.20855,777.175619,0,0.0,1.0,0.0,1.0,0.0
251050,1183,4,1,3169.801864,1678.03644,0,0.181132,1,1,0,112.431717,1572.376378,0,0.0,1.0,0.0,1.0,0.0
317734,1050,4,3,2217.550028,550.162343,0,0.092445,2,0,0,64.390891,476.244008,0,0.0,1.0,0.0,1.0,0.0
196023,866,1,2,6978.969788,2147.913398,0,0.218117,1,5,1,95.353612,1915.281072,1,0.0,0.0,0.0,1.0,0.0
328816,561,1,1,6064.18057,3106.54132,0,0.268767,2,4,0,30.693051,2904.401968,1,1.0,0.0,0.0,1.0,0.0
128875,950,2,1,2368.092679,4267.3193,0,0.324943,0,2,0,23.557682,4188.382878,0,1.0,0.0,0.0,0.0,0.0
387832,1307,2,3,3809.694207,2153.927374,0,0.112022,1,2,0,17.431358,2026.937567,0,1.0,0.0,0.0,1.0,0.0
339531,453,1,2,6305.962136,1476.870694,0,0.13108,0,5,0,40.900196,1266.671956,0,0.0,0.0,1.0,1.0,0.0
175316,1075,1,1,7036.202758,3115.228312,0,0.266389,1,0,1,28.442129,2880.68822,1,0.0,1.0,0.0,1.0,0.0
93411,370,2,1,1021.462812,1262.942253,0,0.282337,0,6,0,9.239251,1228.893493,0,1.0,0.0,0.0,1.0,0.0
356768,885,3,3,5269.012808,1824.674118,0,0.633338,2,2,0,64.44779,1649.040358,0,0.0,1.0,0.0,1.0,0.0
172787,1936,1,2,5378.943444,7080.712925,0,0.340453,0,3,0,15.467838,6901.41481,0,1.0,0.0,0.0,0.0,0.0
304214,592,1,1,5710.400061,3099.856583,0,0.5254,2,3,1,3.639263,2909.509914,0,0.0,1.0,0.0,0.0,0.0
14925,103,4,1,3422.552668,4587.936258,0,0.504194,2,7,1,5.547092,4473.851169,0,1.0,0.0,0.0,1.0,0.0
350352,893,5,1,6400.685502,1278.547368,0,0.412776,3,0,0,59.668947,1065.191185,0,1.0,0.0,0.0,0.0,0.0
353914,131,4,1,6247.332346,1798.823319,0,0.589792,0,4,0,46.535303,1590.578907,0,1.0,0.0,0.0,0.0,0.0
125182,1756,4,3,6451.367519,2242.350907,0,0.186101,2,2,0,55.555988,2027.305323,0,1.0,0.0,0.0,1.0,0.0
255626,1520,1,3,4100.824175,5776.537897,0,0.374877,0,4,1,38.441277,5639.843758,1,1.0,0.0,0.0,1.0,0.0
369974,1935,4,3,9886.488567,1482.662432,0,0.004684,0,3,0,15.704814,1153.112813,0,0.0,1.0,0.0,1.0,0.0
231684,778,1,1,4627.738867,2464.357369,0,0.326473,2,3,0,35.992016,2310.099407,0,0.0,1.0,0.0,0.0,0.0
322565,1277,3,2,2158.355576,269.355433,0,0.207745,1,3,0,10.578693,197.410247,1,0.0,1.0,0.0,0.0,1.0
205871,1359,4,2,2799.121663,1338.671716,0,0.200499,0,1,1,33.858117,1245.36766,0,1.0,0.0,0.0,1.0,0.0
126725,435,3,1,4527.658601,3419.346792,1,0.143552,1,5,3,20.611278,3268.424839,0,1.0,0.0,0.0,1.0,0.0
18593,143,2,3,2967.707066,528.38074,0,0.09426,2,3,0,14.745786,429.457171,1,1.0,0.0,0.0,1.0,0.0
39869,1971,5,2,5813.837411,379.483319,0,0.387468,1,4,0,83.76375,185.688739,0,1.0,0.0,0.0,1.0,0.0
317548,1787,5,1,6697.869477,911.999536,0,0.347763,0,4,2,7.066172,688.73722,0,0.0,0.0,1.0,0.0,1.0
240922,1782,1,1,4731.134613,4535.478347,0,0.38672,2,4,0,13.872725,4377.77386,0,1.0,0.0,0.0,1.0,0.0
314236,543,3,2,4780.594005,5396.128175,0,0.600312,0,6,1,2.542247,5236.775041,1,0.0,1.0,0.0,1.0,0.0
293144,1477,1,3,11465.595766,4378.757306,0,0.370712,1,6,1,80.919191,3996.57078,1,0.0,0.0,0.0,0.0,0.0
6538,1737,1,2,10568.560868,2658.83378,0,0.331377,2,3,0,74.364747,2306.548418,1,1.0,0.0,0.0,1.0,0.0
374977,1328,2,1,5953.685339,4331.923441,0,0.469808,0,3,0,61.166355,4133.467263,1,1.0,0.0,0.0,1.0,0.0
162953,1777,1,1,11429.147259,2349.861681,0,0.233831,0,1,0,20.645694,1968.890106,0,1.0,0.0,0.0,0.0,1.0
198016,931,4,2,4859.445958,276.676647,0,0.30564,3,4,1,2.945663,114.695115,1,0.0,1.0,0.0,1.0,0.0
68400,632,1,2,1230.884926,1034.740754,0,0.252311,1,4,2,14.527678,993.711256,0,0.0,0.0,0.0,1.0,0.0
328471,121,5,2,8159.406383,196.135847,0,0.138762,2,4,2,13.335133,-75.844366,0,1.0,0.0,0.0,0.0,0.0
160279,1992,5,1,4079.17518,796.642794,0,0.152657,0,1,1,64.258837,660.670288,0,1.0,0.0,0.0,0.0,1.0
383610,1114,1,3,1562.376393,1218.056301,0,0.238619,1,9,1,4.72363,1165.977088,0,1.0,0.0,0.0,1.0,0.0
371676,1265,2,3,4221.88454,1820.619915,0,0.25954,2,4,0,33.021462,1679.89043,0,1.0,0.0,0.0,1.0,0.0
362683,922,3,1,14202.827172,447.302423,0,0.016265,1,2,0,61.270093,-26.125149,0,1.0,0.0,0.0,0.0,0.0
155145,1260,4,2,5610.046206,534.121482,0,0.3637,3,7,0,9.916981,347.119941,1,1.0,0.0,0.0,0.0,0.0
107117,920,5,3,6137.785034,2313.350271,0,0.253476,1,1,2,5.855268,2108.757437,0,0.0,0.0,0.0,1.0,0.0
72513,354,3,1,5100.74882,2395.507163,0,0.13834,0,3,2,75.469194,2225.482202,0,0.0,0.0,1.0,0.0,0.0
199472,826,1,1,7816.066201,1135.439512,0,0.182088,0,2,0,13.543894,874.903972,0,0.0,1.0,0.0,1.0,0.0
336710,93,5,1,868.879372,195.400083,0,0.479493,0,4,1,11.089546,166.437438,1,0.0,0.0,1.0,1.0,0.0
398747,1733,3,3,6955.865204,2733.588934,0,0.080707,2,3,1,27.539087,2501.726761,1,0.0,0.0,1.0,1.0,0.0
7976,96,1,3,2454.13462,3461.893424,0,0.23558,1,6,1,50.197699,3380.088937,1,0.0,0.0,1.0,1.0,0.0
148039,808,4,3,2331.240808,6367.296737,0,0.814521,0,4,0,41.912018,6289.58871,0,1.0,0.0,0.0,0.0,0.0
150762,904,4,3,1392.602637,2973.890515,0,0.211315,0,3,2,3.364164,2927.470427,1,0.0,0.0,1.0,1.0,0.0
212724,1114,2,2,8031.523274,2114.289488,0,0.446094,2,6,1,34.08823,1846.572046,0,0.0,1.0,0.0,0.0,0.0
99796,894,5,3,2775.116052,3587.858479,0,0.063598,1,3,2,42.354672,3495.354611,0,0.0,1.0,0.0,1.0,0.0
361854,804,2,2,9783.339188,5279.669483,0,0.241535,2,1,0,42.726162,4953.558177,1,1.0,0.0,0.0,1.0,0.0
222708,343,1,3,2889.91765,675.449344,0,0.425878,1,3,0,62.149376,579.118755,0,1.0,0.0,0.0,1.0,0.0
305051,524,2,2,8457.355466,1540.609742,1,0.317455,1,1,0,22.568773,1258.697893,0,0.0,0.0,0.0,1.0,0.0
26874,1063,3,3,3922.748543,302.137732,0,0.035071,1,1,0,47.184723,171.379448,0,1.0,0.0,0.0,1.0,0.0
268218,1207,2,3,5075.097173,4405.086776,0,0.408687,1,2,1,22.188195,4235.91687,1,0.0,1.0,0.0,1.0,0.0
129226,987,3,1,2951.645306,7893.393585,0,0.322888,1,1,0,1.985299,7795.005409,1,1.0,0.0,0.0,1.0,0.0
139065,1903,1,1,5368.409014,1923.604884,0,0.187836,1,2,0,83.977261,1744.657917,0,1.0,0.0,0.0,0.0,0.0
110257,600,1,2,4241.37708,4652.946658,0,0.087505,1,5,1,30.304679,4511.567422,1,0.0,0.0,1.0,1.0,0.0
38575,1914,5,1,3909.934112,1070.986858,0,0.257153,1,1,0,41.010457,940.655721,0,0.0,1.0,0.0,0.0,0.0
284781,1354,3,1,11539.248553,794.823246,0,0.274176,1,3,1,39.705902,410.181628,1,1.0,0.0,0.0,1.0,0.0
96355,1926,2,3,1035.767361,3671.682903,0,0.221618,0,2,0,115.481866,3637.157325,1,0.0,1.0,0.0,0.0,0.0
243970,321,1,1,7735.888574,1562.116985,0,0.275129,4,3,0,23.135643,1304.254033,0,0.0,1.0,0.0,1.0,0.0
128951,479,4,2,2925.197085,3279.400748,0,0.127887,1,1,0,43.466024,3181.894178,1,1.0,0.0,0.0,0.0,0.0
6487,136,1,3,6580.968473,3031.121267,0,0.38328,2,2,0,46.127811,2811.755651,1,0.0,0.0,0.0,1.0,0.0
199271,1770,1,1,10642.953069,1602.763189,1,0.269521,1,1,0,44.42586,1247.998087,1,0.0,0.0,1.0,1.0,0.0
238625,669,3,3,8261.752351,3315.397607,1,0.206182,0,3,1,18.832454,3040.005862,0,1.0,0.0,0.0,0.0,0.0
338941,1134,2,2,2796.780376,292.388995,0,0.145273,1,4,0,72.78547,199.162983,0,0.0,1.0,0.0,1.0,0.0
362441,880,3,2,2738.561863,2008.968807,0,0.464149,1,3,0,32.937128,1917.683412,0,1.0,0.0,0.0,1.0,0.0
180553,1756,2,1,9263.198318,3378.069585,0,0.126864,2,2,0,16.699144,3069.296308,0,1.0,0.0,0.0,1.0,0.0
55272,962,1,1,2012.569444,703.139935,0,0.297293,2,4,1,88.42813,636.054287,0,0.0,1.0,0.0,1.0,0.0
119543,98,1,2,6799.086561,1160.587181,0,0.235254,1,2,0,51.048917,933.950962,0,0.0,0.0,0.0,1.0,0.0
303923,1008,3,1,1305.903737,2439.263834,0,0.181431,0,3,0,66.147573,2395.733709,1,1.0,0.0,0.0,1.0,0.0
164733,256,5,1,9590.178557,1304.55877,0,0.082774,1,3,0,2.542232,984.886152,0,0.0,1.0,0.0,0.0,1.0
186893,638,4,2,2473.451211,988.404,0,0.160765,3,3,0,4.454355,905.955626,0,1.0,0.0,0.0,0.0,0.0
24768,1924,3,2,3358.564019,4557.382946,0,0.264095,2,4,1,8.701896,4445.430812,0,1.0,0.0,0.0,0.0,0.0
377108,1195,1,1,2696.297579,377.653502,0,0.054604,1,7,1,82.750445,287.776916,0,0.0,1.0,0.0,1.0,0.0
193041,1846,2,2,1202.267831,1661.39409,0,0.191537,2,2,1,4.027491,1621.318496,0,0.0,0.0,1.0,1.0,0.0
203837,87,3,1,2439.327618,1960.481874,0,0.151722,0,2,0,25.179721,1879.170954,1,1.0,0.0,0.0,0.0,0.0
359005,776,1,2,2586.956951,4277.544815,0,0.397935,2,0,0,89.166476,4191.312917,0,0.0,1.0,0.0,1.0,0.0
11727,134,4,1,5495.22094,3948.530881,0,0.015727,0,2,1,15.104176,3765.35685,1,0.0,0.0,0.0,0.0,0.0
239591,1368,4,2,7028.247801,738.091521,0,0.281464,2,5,0,39.003126,503.816595,1,1.0,0.0,0.0,1.0,0.0
173332,1673,5,3,4433.59673,1265.599594,0,0.639334,2,2,0,38.540337,1117.813036,0,1.0,0.0,0.0,1.0,0.0
298240,1085,3,1,8148.872579,2226.859781,0,0.196671,3,3,0,14.184564,1955.230695,0,1.0,0.0,0.0,1.0,0.0
181309,1209,1,2,11407.947231,7759.193793,0,0.393755,2,4,0,56.477382,7378.928885,0,1.0,0.0,0.0,1.0,0.0
147392,493,4,1,2934.915225,3348.796201,0,0.273494,0,5,0,62.788721,3250.965693,0,0.0,1.0,0.0,1.0,0.0
255923,196,1,3,2367.195776,4177.95614,0,0.609867,1,4,0,44.923074,4099.049614,0,1.0,0.0,0.0,1.0,0.0
168522,792,1,3,3704.811969,2600.265029,0,0.275429,0,4,0,39.065298,2476.771297,0,0.0,1.0,0.0,0.0,0.0
161347,153,2,3,1916.510211,2981.364528,0,0.144409,0,2,0,34.26679,2917.480854,0,1.0,0.0,0.0,0.0,0.0
115102,528,4,3,5771.093151,3800.289428,0,0.242118,2,4,0,4.43732,3607.919656,0,0.0,0.0,1.0,1.0,0.0
145820,1600,4,2,5241.519825,4945.069519,0,0.407931,0,1,0,70.343104,4770.352191,1,1.0,0.0,0.0,1.0,0.0
391750,1995,2,2,4270.019474,5371.320983,0,0.201242,4,2,0,48.26334,5228.987,1,1.0,0.0,0.0,1.0,0.0
242313,124,5,1,5296.129525,1618.922827,0,0.52092,1,4,1,35.559523,1442.385176,0,0.0,0.0,1.0,1.0,0.0
333282,1063,2,1,3837.68501,1277.364454,0,0.007747,0,5,3,19.949011,1149.44162,1,0.0,1.0,0.0,1.0,0.0
112621,837,5,3,2921.241306,1871.940727,0,0.339278,1,5,0,14.161501,1774.566017,0,0.0,1.0,0.0,1.0,0.0
221325,967,3,3,3568.679532,724.160252,0,0.061644,0,4,0,2.34599,605.204267,1,1.0,0.0,0.0,1.0,0.0
273443,965,3,2,1884.737323,2247.980637,0,0.566136,1,2,1,47.387101,2185.15606,0,0.0,0.0,0.0,1.0,0.0
10086,291,1,1,6877.479666,2051.336536,0,0.160724,4,4,0,1.010569,1822.087214,0,0.0,1.0,0.0,1.0,0.0
115088,1727,2,3,1491.542674,3011.29479,0,0.531291,0,3,0,36.248879,2961.576701,0,1.0,0.0,0.0,1.0,0.0
126934,1351,4,1,9682.474423,1369.229484,0,0.45848,1,1,0,27.683801,1046.480336,1,0.0,0.0,1.0,1.0,0.0
348318,675,3,3,3921.197183,3723.430434,0,0.064864,2,1,0,1.099935,3592.723861,0,1.0,0.0,0.0,0.0,0.0
372930,60,3,1,2767.876186,87.140061,0,0.135612,1,4,2,24.028603,-5.122479,0,1.0,0.0,0.0,1.0,0.0
356157,1115,1,2,3201.454608,1736.335608,0,0.370134,3,1,0,35.223022,1629.620454,1,0.0,0.0,0.0,0.0,0.0
17132,217,5,2,6932.20382,2697.24211,0,0.215468,1,5,0,39.810796,2466.168649,0,0.0,1.0,0.0,1.0,0.0
